,fusiform-lh,fusiform-rh,insula-rh,isthmuscingulate-rh,lateralorbitofrontal-rh,parahippocampal-lh,parahippocampal-rh,transversetemporal-rh
fusiform-lh,0.5008944543828264,0.0,0.0,0.0,0.0,0.4991055456171735,0.0,0.0
fusiform-rh,0.0,0.18210770121598147,0.17646207295888824,0.13404748118123913,0.16213086276780544,0.0,0.1755935147654893,0.1696583671105964
insula-rh,0.0,0.17737974866387404,0.18012422360248448,0.13419037989310992,0.1630795897732197,0.0,0.17434638162646252,0.17087967644084934
isthmuscingulate-rh,0.0,0.16796380090497737,0.1681447963800905,0.1672398190045249,0.16199095022624435,0.0,0.1681447963800905,0.1665158371040724
lateralorbitofrontal-rh,0.0,0.1738996138996139,0.17528957528957528,0.13853281853281854,0.17621621621621622,0.0,0.1705019305019305,0.16555984555984557
parahippocampal-lh,0.46103092783505156,0.0,0.0,0.0,0.0,0.5389690721649485,0.0,0.0
parahippocampal-rh,0.0,0.17708788806296458,0.17533887188456493,0.13540300247777293,0.15974347762716806,0.0,0.17971141233056406,0.17271534761696547
transversetemporal-rh,0.0,0.17389367389367388,0.17537867537867538,0.13632313632313633,0.158004158004158,0.0,0.17582417582417584,0.18057618057618058
