,fusiform-rh,inferiortemporal-rh,insula-rh,isthmuscingulate-rh,lateralorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-lh,transversetemporal-rh
fusiform-rh,0.127984301755151,0.12242450670445874,0.12634906791671208,0.12275155347214652,0.12405974054289763,0.12787528616592173,0.12286056906137578,0.12569497438133653
inferiortemporal-rh,0.12403014852582576,0.13079139880292617,0.12403014852582576,0.12901795610729327,0.12236754599866992,0.12480602970516515,0.12092662380846819,0.12403014852582576
insula-rh,0.12094333715955338,0.11729103620995512,0.13075237399561723,0.12063028279244495,0.12897839924866952,0.1242825837420432,0.127100073046019,0.13002191380569758
isthmuscingulate-rh,0.12110800944814258,0.12572471548207,0.12422160188962851,0.1360317801159545,0.12336267983680481,0.1236847756066137,0.12218166201417222,0.1236847756066137
lateralorbitofrontal-rh,0.11883876357560567,0.11539264828738513,0.12928153717627403,0.1199874686716792,0.13324979114452798,0.12218045112781954,0.13178780284043443,0.12928153717627403
parahippocampal-rh,0.12530738800384902,0.12103068534160162,0.1271249866353042,0.12274136640650059,0.12509355287073667,0.12819416230086603,0.12381054207206244,0.12669731636907944
rostralanteriorcingulate-lh,0.1182705425543079,0.11470248714450625,0.12824010914051842,0.1194249134221849,0.13264770699968517,0.12162871235176828,0.13653059082799873,0.12855493755903033
transversetemporal-rh,0.12070770519262981,0.11693886097152428,0.12939698492462312,0.12018425460636516,0.12876884422110552,0.12405778894472362,0.12761725293132328,0.1323283082077052
