,frontalpole-lh,frontalpole-rh,insula-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh,transversetemporal-lh
frontalpole-lh,0.7360208062418726,0.11053315994798439,0.0,0.04291287386215865,0.06371911573472042,0.009102730819245773,0.0377113133940182,0.0
frontalpole-rh,0.19038817005545286,0.7744916820702403,0.0,0.0,0.03512014787430684,0.0,0.0,0.0
insula-lh,0.0,0.0,0.5738758029978587,0.1006423982869379,0.1284796573875803,0.02569593147751606,0.03640256959314775,0.1349036402569593
rostralanteriorcingulate-lh,0.051759834368530024,0.0,0.09730848861283643,0.6252587991718427,0.07867494824016563,0.0,0.08695652173913043,0.060041407867494824
rostralanteriorcingulate-rh,0.06204379562043796,0.021897810218978103,0.07542579075425791,0.046228710462287104,0.5547445255474452,0.0827250608272506,0.09002433090024331,0.06690997566909976
temporalpole-lh,0.007564296520423601,0.0,0.01664145234493192,0.0,0.11800302571860817,0.5748865355521936,0.1437216338880484,0.13918305597579425
temporalpole-rh,0.03949447077409163,0.0,0.03475513428120063,0.0631911532385466,0.1358609794628752,0.1500789889415482,0.48183254344391785,0.0947867298578199
transversetemporal-lh,0.0,0.0,0.1295971978984238,0.05253940455341506,0.10683012259194395,0.138353765323993,0.09807355516637478,0.4746059544658494
