,entorhinal-rh,frontalpole-lh,frontalpole-rh,medialorbitofrontal-lh,parahippocampal-rh,rostralanteriorcingulate-rh,rostralmiddlefrontal-lh,temporalpole-rh
entorhinal-rh,0.5142083897158322,0.10013531799729364,0.056833558863328824,0.013531799729364006,0.03924221921515562,0.12313937753721245,0.11096075778078485,0.04194857916102842
frontalpole-lh,0.08941176470588236,0.4117647058823529,0.16705882352941176,0.08235294117647059,0.029411764705882353,0.08705882352941176,0.12941176470588237,0.0035294117647058825
frontalpole-rh,0.05602923264311815,0.18392204628501826,0.4056029232643118,0.1278928136419001,0.0060901339829476245,0.10596833130328867,0.09987819732034105,0.014616321559074299
medialorbitofrontal-lh,0.02012578616352201,0.10566037735849057,0.1459119496855346,0.5044025157232704,0.0,0.028930817610062894,0.026415094339622643,0.16855345911949685
parahippocampal-rh,0.08695652173913043,0.06649616368286446,0.0076726342710997444,0.0,0.7391304347826086,0.01278772378516624,0.0076726342710997444,0.0792838874680307
rostralanteriorcingulate-rh,0.1095360824742268,0.08634020618556701,0.11082474226804123,0.03221649484536082,0.011597938144329897,0.49355670103092786,0.14690721649484537,0.00902061855670103
rostralmiddlefrontal-lh,0.1078838174273859,0.1355463347164592,0.10096818810511757,0.02351313969571231,0.004149377593360996,0.17012448132780084,0.4467496542185339,0.011065006915629323
temporalpole-rh,0.05803571428571429,0.00744047619047619,0.02976190476190476,0.20535714285714285,0.044642857142857144,0.010416666666666666,0.022321428571428572,0.6220238095238095
