,frontalpole-lh,frontalpole-rh,lingual-lh,middletemporal-lh,parahippocampal-lh,parsorbitalis-rh,temporalpole-lh,temporalpole-rh
frontalpole-lh,0.7194444444444444,0.07916666666666666,0.075,0.015277777777777777,0.07777777777777778,0.0,0.03194444444444444,0.001388888888888889
frontalpole-rh,0.07142857142857142,0.49362244897959184,0.07270408163265306,0.09311224489795919,0.11096938775510204,0.09311224489795919,0.01403061224489796,0.05102040816326531
lingual-lh,0.09045226130653267,0.07872696817420435,0.4991624790619765,0.03015075376884422,0.20268006700167504,0.006700167504187605,0.04522613065326633,0.04690117252931323
middletemporal-lh,0.02100840336134454,0.1134453781512605,0.04201680672268908,0.46638655462184875,0.21568627450980393,0.13725490196078433,0.0,0.004201680672268907
parahippocampal-lh,0.07755102040816327,0.11292517006802721,0.19727891156462585,0.18231292517006803,0.40408163265306124,0.02585034013605442,0.0,0.0
parsorbitalis-rh,0.005115089514066497,0.21227621483375958,0.015345268542199489,0.23529411764705882,0.06649616368286446,0.45524296675191817,0.0,0.010230179028132993
temporalpole-lh,0.055825242718446605,0.021844660194174758,0.04854368932038835,0.0,0.0,0.0,0.8592233009708737,0.014563106796116505
temporalpole-rh,0.0,0.09158415841584158,0.054455445544554455,0.017326732673267328,0.0,0.012376237623762377,0.009900990099009901,0.8143564356435643
