,frontalpole-lh,frontalpole-rh,lingual-lh,middletemporal-lh,parahippocampal-lh,parsorbitalis-rh,temporalpole-lh,temporalpole-rh
frontalpole-lh,0.3870967741935484,0.06989247311827956,0.20967741935483872,0.05913978494623656,0.27419354838709675,0.0,0.0,0.0
frontalpole-rh,0.0514018691588785,0.411214953271028,0.16355140186915887,0.08411214953271028,0.14953271028037382,0.11214953271028037,0.0,0.028037383177570093
lingual-lh,0.12802768166089964,0.10726643598615918,0.4083044982698962,0.05190311418685121,0.22837370242214533,0.0,0.01730103806228374,0.058823529411764705
middletemporal-lh,0.05905511811023622,0.08661417322834646,0.07874015748031496,0.3858267716535433,0.16929133858267717,0.2125984251968504,0.0,0.007874015748031496
parahippocampal-lh,0.17049180327868851,0.10491803278688525,0.23934426229508196,0.1180327868852459,0.35081967213114756,0.01639344262295082,0.0,0.0
parsorbitalis-rh,0.012345679012345678,0.1728395061728395,0.0,0.3333333333333333,0.04938271604938271,0.43209876543209874,0.0,0.0
temporalpole-lh,0.0,0.0,0.04395604395604396,0.0,0.0,0.0,0.8901098901098901,0.06593406593406594
temporalpole-rh,0.0,0.039603960396039604,0.12871287128712872,0.039603960396039604,0.0,0.0297029702970297,0.039603960396039604,0.7227722772277227
