,frontalpole-lh,frontalpole-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-rh,temporalpole-rh
frontalpole-lh,0.4492924528301887,0.14150943396226415,0.05070754716981132,0.15683962264150944,0.01768867924528302,0.0,0.1721698113207547,0.01179245283018868
frontalpole-rh,0.125,0.44895833333333335,0.05520833333333333,0.184375,0.0,0.0,0.13854166666666667,0.04791666666666667
medialorbitofrontal-lh,0.12258064516129032,0.11182795698924732,0.7053763440860215,0.008602150537634409,0.0,0.008602150537634409,0.043010752688172046,0.0
medialorbitofrontal-rh,0.1350164654226125,0.21405049396267836,0.0043907793633369925,0.40175631174533477,0.008781558726673985,0.0,0.20636663007683864,0.029637760702524697
parahippocampal-lh,0.042821158690176324,0.0,0.0,0.017632241813602016,0.8312342569269522,0.0654911838790932,0.04030226700251889,0.0025188916876574307
parahippocampal-rh,0.0,0.001937984496124031,0.007751937984496124,0.0,0.05813953488372093,0.9127906976744186,0.01937984496124031,0.0
rostralanteriorcingulate-rh,0.15135135135135136,0.15135135135135136,0.015135135135135135,0.19783783783783784,0.01945945945945946,0.00972972972972973,0.4097297297297297,0.04540540540540541
temporalpole-rh,0.017738359201773836,0.09977827050997783,0.0,0.0598669623059867,0.0066518847006651885,0.0022172949002217295,0.08869179600886919,0.7250554323725056
