,frontalpole-lh,frontalpole-rh,fusiform-lh,inferiortemporal-lh,parahippocampal-lh,rostralanteriorcingulate-rh,temporalpole-rh,transversetemporal-rh
frontalpole-lh,0.4576271186440678,0.3898305084745763,0.0,0.0,0.0,0.15254237288135594,0.0,0.0
frontalpole-rh,0.3698630136986301,0.410958904109589,0.0,0.0,0.0,0.2191780821917808,0.0,0.0
fusiform-lh,0.0,0.0,0.453125,0.171875,0.359375,0.0,0.0,0.015625
inferiortemporal-lh,0.0,0.0,0.25333333333333335,0.41333333333333333,0.30666666666666664,0.0,0.0,0.02666666666666667
parahippocampal-lh,0.0,0.0,0.35443037974683544,0.22784810126582278,0.379746835443038,0.0,0.0,0.0379746835443038
rostralanteriorcingulate-rh,0.2236842105263158,0.3157894736842105,0.0,0.0,0.0,0.39473684210526316,0.06578947368421052,0.0
temporalpole-rh,0.0,0.058823529411764705,0.0,0.0,0.0,0.23529411764705882,0.5882352941176471,0.11764705882352941
transversetemporal-rh,0.0,0.0,0.061224489795918366,0.08163265306122448,0.10204081632653061,0.0,0.16326530612244897,0.5918367346938775
