,lateralorbitofrontal-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,parsopercularis-rh,parsorbitalis-lh,parsorbitalis-rh,parstriangularis-lh,rostralanteriorcingulate-lh
lateralorbitofrontal-rh,0.21176470588235294,0.09411764705882353,0.18823529411764706,0.16470588235294117,0.0,0.16470588235294117,0.023529411764705882,0.15294117647058825
medialorbitofrontal-lh,0.1956521739130435,0.17391304347826086,0.15217391304347827,0.13043478260869565,0.0,0.15217391304347827,0.021739130434782608,0.17391304347826086
medialorbitofrontal-rh,0.16216216216216217,0.06756756756756757,0.22972972972972974,0.22972972972972974,0.0,0.10810810810810811,0.04054054054054054,0.16216216216216217
parsopercularis-rh,0.15873015873015872,0.06349206349206349,0.23809523809523808,0.23809523809523808,0.0,0.09523809523809523,0.047619047619047616,0.15873015873015872
parsorbitalis-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
parsorbitalis-rh,0.23076923076923078,0.11538461538461539,0.15384615384615385,0.1282051282051282,0.0,0.23076923076923078,0.0,0.14102564102564102
parstriangularis-lh,0.0,0.0,0.25,0.25,0.0,0.0,0.25,0.25
rostralanteriorcingulate-lh,0.16923076923076924,0.09230769230769231,0.2,0.18461538461538463,0.0,0.12307692307692308,0.046153846153846156,0.18461538461538463
