,parsopercularis-lh,parstriangularis-rh,precentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh
parsopercularis-lh,0.6666666666666666,0.1794871794871795,0.0,0.0,0.0,0.0,0.15384615384615385,0.0
parstriangularis-rh,0.10714285714285714,0.7857142857142857,0.10714285714285714,0.0,0.0,0.0,0.0,0.0
precentral-rh,0.0,0.1320754716981132,0.5283018867924528,0.0,0.05660377358490566,0.24528301886792453,0.0,0.03773584905660377
rostralmiddlefrontal-lh,0.0,0.0,0.0,0.7916666666666666,0.20833333333333334,0.0,0.0,0.0
rostralmiddlefrontal-rh,0.0,0.0,0.06349206349206349,0.047619047619047616,0.42857142857142855,0.031746031746031744,0.12698412698412698,0.30158730158730157
superiorparietal-rh,0.0,0.0,0.425,0.0,0.05,0.525,0.0,0.0
superiortemporal-lh,0.16279069767441862,0.0,0.0,0.0,0.13953488372093023,0.0,0.5581395348837209,0.13953488372093023
superiortemporal-rh,0.0,0.0,0.06779661016949153,0.0,0.3389830508474576,0.0,0.13559322033898305,0.4576271186440678
