,parsopercularis-lh,parstriangularis-rh,precentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh
parsopercularis-lh,0.5128205128205128,0.20512820512820512,0.23076923076923078,0.0,0.05128205128205128,0.0,0.0,0.0
parstriangularis-rh,0.11764705882352941,0.6078431372549019,0.1568627450980392,0.0,0.0,0.11764705882352941,0.0,0.0
precentral-rh,0.14035087719298245,0.17543859649122806,0.2982456140350877,0.08771929824561403,0.08771929824561403,0.03508771929824561,0.08771929824561403,0.08771929824561403
rostralmiddlefrontal-lh,0.0,0.0,0.10294117647058823,0.3382352941176471,0.1323529411764706,0.029411764705882353,0.23529411764705882,0.16176470588235295
rostralmiddlefrontal-rh,0.058823529411764705,0.029411764705882353,0.1323529411764706,0.16176470588235295,0.3382352941176471,0.029411764705882353,0.11764705882352941,0.1323529411764706
superiorparietal-rh,0.0,0.24242424242424243,0.06060606060606061,0.06060606060606061,0.030303030303030304,0.48484848484848486,0.06060606060606061,0.06060606060606061
superiortemporal-lh,0.0,0.0,0.09615384615384616,0.21153846153846154,0.07692307692307693,0.038461538461538464,0.4230769230769231,0.15384615384615385
superiortemporal-rh,0.0,0.0,0.14285714285714285,0.20408163265306123,0.14285714285714285,0.04081632653061224,0.1836734693877551,0.2857142857142857
