,caudalanteriorcingulate-rh,caudalmiddlefrontal-rh,entorhinal-lh,frontalpole-lh,frontalpole-rh,paracentral-lh,rostralmiddlefrontal-lh,temporalpole-lh
caudalanteriorcingulate-rh,0.44,0.12571428571428572,0.0,0.16,0.0,0.2057142857142857,0.06857142857142857,0.0
caudalmiddlefrontal-rh,0.22429906542056074,0.4205607476635514,0.04672897196261682,0.09345794392523364,0.12149532710280374,0.06542056074766354,0.028037383177570093,0.0
entorhinal-lh,0.0,0.06542056074766354,0.6542056074766355,0.0,0.056074766355140186,0.0,0.0,0.22429906542056074
frontalpole-lh,0.23846153846153847,0.09230769230769231,0.0,0.46923076923076923,0.1,0.06153846153846154,0.038461538461538464,0.0
frontalpole-rh,0.0,0.14563106796116504,0.02912621359223301,0.14563106796116504,0.6796116504854369,0.0,0.0,0.0
paracentral-lh,0.2894736842105263,0.06140350877192982,0.0,0.06140350877192982,0.0,0.543859649122807,0.043859649122807015,0.0
rostralmiddlefrontal-lh,0.10476190476190476,0.009523809523809525,0.009523809523809525,0.05714285714285714,0.0,0.05714285714285714,0.7619047619047619,0.0
temporalpole-lh,0.0,0.0,0.2972972972972973,0.0,0.0,0.0,0.0,0.7027027027027027
