,frontalpole-lh,frontalpole-rh,insula-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-lh,temporalpole-rh
frontalpole-lh,0.46655376799322607,0.12955122777307368,0.08128704487722269,0.13124470787468248,0.1126164267569856,0.010160880609652836,0.06604572396274344,0.002540220152413209
frontalpole-rh,0.1261101243339254,0.47424511545293074,0.046181172291296625,0.09236234458259325,0.1936056838365897,0.0,0.0674955595026643,0.0
insula-rh,0.10412147505422993,0.05856832971800434,0.5748373101952278,0.021691973969631236,0.07049891540130152,0.09652928416485901,0.015184381778741865,0.05856832971800434
medialorbitofrontal-lh,0.1314596554850408,0.10063463281958296,0.016319129646418858,0.4252039891205802,0.09700815956482321,0.016319129646418858,0.1767905711695376,0.03626473254759746
medialorbitofrontal-rh,0.10959939531368103,0.16628873771730915,0.04686318972033258,0.08087679516250945,0.4414210128495843,0.0,0.10959939531368103,0.045351473922902494
parahippocampal-rh,0.017341040462427744,0.0,0.12138728323699421,0.02601156069364162,0.0,0.8323699421965318,0.002890173410404624,0.0
rostralanteriorcingulate-lh,0.07187222715173026,0.06388642413487133,0.015971606033717833,0.18189884649511978,0.12422360248447205,0.0,0.4640638864241349,0.07808340727595386
temporalpole-rh,0.005841121495327103,0.0,0.06775700934579439,0.052570093457943924,0.07009345794392523,0.0,0.11448598130841121,0.6892523364485982
