,bankssts-rh,frontalpole-rh,parahippocampal-lh,parahippocampal-rh,posteriorcingulate-rh,temporalpole-lh,temporalpole-rh,transversetemporal-rh
bankssts-rh,0.4735023041474654,0.04377880184331797,0.05069124423963134,0.1152073732718894,0.3076036866359447,0.0,0.0,0.009216589861751152
frontalpole-rh,0.035751840168243953,0.6035751840168244,0.17560462670872765,0.07676130389064142,0.03785488958990536,0.0,0.0,0.07045215562565721
parahippocampal-lh,0.05200433369447454,0.18743228602383533,0.5731310942578548,0.04333694474539545,0.050920910075839654,0.015167930660888408,0.05742145178764897,0.020585048754062838
parahippocampal-rh,0.09839572192513368,0.07593582887700535,0.0427807486631016,0.5411764705882353,0.10160427807486631,0.0,0.08342245989304813,0.05668449197860963
posteriorcingulate-rh,0.2596454640250261,0.04171011470281543,0.04692387904066736,0.10114702815432743,0.5119916579770595,0.0,0.026068821689259645,0.01251303441084463
temporalpole-lh,0.0,0.0,0.018214936247723135,0.0,0.0,0.8925318761384335,0.03460837887067395,0.0546448087431694
temporalpole-rh,0.0,0.0,0.07300275482093664,0.11432506887052342,0.023415977961432508,0.028925619834710745,0.7369146005509641,0.023415977961432508
transversetemporal-rh,0.01256281407035176,0.07412060301507538,0.02386934673366834,0.056532663316582916,0.010050251256281407,0.035175879396984924,0.022613065326633167,0.7650753768844221
