,entorhinal-lh,frontalpole-rh,insula-rh,lateralorbitofrontal-lh,parahippocampal-rh,parsorbitalis-lh,temporalpole-rh,transversetemporal-rh
entorhinal-lh,0.5347544022242817,0.008341056533827619,0.04819277108433735,0.2057460611677479,0.0027803521779425394,0.12326227988878591,0.008341056533827619,0.0685820203892493
frontalpole-rh,0.012131715771230503,0.9324090121317158,0.0,0.0,0.038128249566724434,0.006932409012131715,0.0,0.010398613518197574
insula-rh,0.06015037593984962,0.0,0.5757250268528464,0.13748657357679914,0.03544575725026853,0.11063372717508056,0.061224489795918366,0.01933404940923738
lateralorbitofrontal-lh,0.18061309030654515,0.0,0.10107705053852527,0.43247721623860813,0.016570008285004142,0.20049710024855014,0.009113504556752278,0.05965202982601491
parahippocampal-rh,0.00792393026941363,0.044374009508716325,0.061806656101426306,0.025356576862123614,0.8050713153724247,0.0,0.0,0.0554675118858954
parsorbitalis-lh,0.1336322869955157,0.0008968609865470852,0.09417040358744394,0.23766816143497757,0.0,0.4439461883408072,0.04394618834080718,0.045739910313901344
temporalpole-rh,0.01078582434514638,0.0,0.08166409861325115,0.023112480739599383,0.0,0.08166409861325115,0.7827426810477658,0.020030816640986132
transversetemporal-rh,0.09252669039145907,0.011862396204033215,0.01542111506524318,0.09015421115065243,0.04151838671411625,0.05575326215895611,0.01542111506524318,0.6773428232502966
