,frontalpole-rh,fusiform-rh,medialorbitofrontal-lh,middletemporal-rh,parahippocampal-rh,rostralanteriorcingulate-lh,temporalpole-rh,transversetemporal-rh
frontalpole-rh,0.29736842105263156,0.2026315789473684,0.05789473684210526,0.22105263157894736,0.015789473684210527,0.0,0.1763157894736842,0.02894736842105263
fusiform-rh,0.14227642276422764,0.25203252032520324,0.08333333333333333,0.2540650406504065,0.08739837398373984,0.044715447154471545,0.10569105691056911,0.03048780487804878
medialorbitofrontal-lh,0.11042944785276074,0.25153374233128833,0.2392638036809816,0.25153374233128833,0.07975460122699386,0.06748466257668712,0.0,0.0
middletemporal-rh,0.14025500910746813,0.22950819672131148,0.07468123861566485,0.2750455373406193,0.08378870673952642,0.058287795992714025,0.10746812386156648,0.030965391621129327
parahippocampal-rh,0.007853403141361256,0.09162303664921466,0.02356020942408377,0.09947643979057591,0.337696335078534,0.2879581151832461,0.028795811518324606,0.12303664921465969
rostralanteriorcingulate-lh,0.0,0.043076923076923075,0.024615384615384615,0.07384615384615385,0.3261538461538461,0.39076923076923076,0.0,0.14153846153846153
temporalpole-rh,0.2159468438538206,0.18604651162790697,0.0,0.20930232558139536,0.04983388704318937,0.0,0.28903654485049834,0.04983388704318937
transversetemporal-rh,0.043689320388349516,0.07281553398058252,0.0,0.07281553398058252,0.21844660194174756,0.20388349514563106,0.07281553398058252,0.3155339805825243
