,frontalpole-rh,fusiform-rh,medialorbitofrontal-lh,middletemporal-rh,parahippocampal-rh,rostralanteriorcingulate-lh,temporalpole-rh,transversetemporal-rh
frontalpole-rh,0.2757660167130919,0.20612813370473537,0.10027855153203342,0.2562674094707521,0.0,0.002785515320334262,0.15877437325905291,0.0
fusiform-rh,0.1195079086115993,0.351493848857645,0.14411247803163443,0.1704745166959578,0.07381370826010544,0.09490333919156414,0.04569420035149385,0.0
medialorbitofrontal-lh,0.08695652173913043,0.22318840579710145,0.25507246376811593,0.13043478260869565,0.14492753623188406,0.1536231884057971,0.005797101449275362,0.0
middletemporal-rh,0.20093457943925233,0.24532710280373832,0.1191588785046729,0.2897196261682243,0.016355140186915886,0.02336448598130841,0.10514018691588785,0.0
parahippocampal-rh,0.0,0.07264957264957266,0.09401709401709402,0.004273504273504274,0.3974358974358974,0.24786324786324787,0.00641025641025641,0.17735042735042736
rostralanteriorcingulate-lh,0.0,0.11246943765281174,0.11491442542787286,0.012224938875305624,0.29095354523227385,0.33985330073349634,0.009779951100244499,0.1198044009779951
temporalpole-rh,0.20588235294117646,0.10457516339869281,0.016339869281045753,0.17320261437908496,0.0032679738562091504,0.00980392156862745,0.45751633986928103,0.029411764705882353
transversetemporal-rh,0.0,0.0,0.0,0.0,0.24013157894736842,0.13815789473684212,0.039473684210526314,0.5822368421052632
