,F7,FT9,TP9,TP10,AF7,AF3,P5,AF8
F7,0.4434250764525994,0.021406727828746176,0.2308868501529052,0.30428134556574926,0.0,0.0,0.0,0.0
FT9,0.0239880059970015,0.4077961019490255,0.0,0.0,0.0,0.3853073463268366,0.0,0.18290854572713644
TP9,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0
TP10,0.3619744058500914,0.0,0.2760511882998172,0.3619744058500914,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
AF3,0.00125,0.3225,0.0,0.0,0.0,0.4225,0.0,0.25375
P5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AF8,0.0,0.13777777777777778,0.0,0.0,0.0,0.2288888888888889,0.0,0.6333333333333333
