,F7,FT9,TP10,FC6,F8,AF3,FT7,AF8
F7,0.9695431472081218,0.0,0.0,0.0,0.030456852791878174,0.0,0.0,0.0
FT9,0.0,0.5565693430656934,0.2755474452554745,0.1678832116788321,0.0,0.0,0.0,0.0
TP10,0.0,0.24473257698541329,0.6061588330632091,0.14910858995137763,0.0,0.0,0.0,0.0
FC6,0.0,0.21445221445221446,0.21445221445221446,0.5710955710955711,0.0,0.0,0.0,0.0
F8,0.009070294784580499,0.0,0.0,0.0,0.9909297052154195,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.7854330708661418,0.0,0.21456692913385828
FT7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.2679425837320574,0.0,0.7320574162679426
