,FT9,TP9,FC6,Fp2,AF7,F6,AF4,F2
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.6032786885245902,0.39672131147540984,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.458955223880597,0.5410447761194029,0.0
F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
