,FT10,F8,Fp2,AF7,C5,F6,AF8,AF4
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.5337301587301587,0.0,0.0,0.0,0.0,0.4662698412698413,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.7342995169082126,0.0,0.26570048309178745
AF8,0.0,0.42908438061041293,0.0,0.0,0.0,0.0,0.5709156193895871,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.5045871559633027,0.0,0.4954128440366973
