,FT9,TP9,FC6,Fp2,AF7,F6,AF4,F2
FT9,0.4774774774774775,0.0,0.0,0.0,0.0,0.2552552552552553,0.2672672672672673,0.0
TP9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FC6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.3022847100175747,0.0,0.0,0.0,0.0,0.34797891036906853,0.34973637961335674,0.0
AF4,0.2945990180032733,0.0,0.0,0.0,0.0,0.32569558101472995,0.37970540098199673,0.0
F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
