,FT9,TP9,FC6,Fp2,AF7,F6,AF4,F2
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FC6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.5080906148867314,0.4919093851132686,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.49044585987261147,0.5095541401273885,0.0
F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
