,FT9,TP9,FT10,Fp2,AF7,FT7,F6,AF4
FT9,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3305785123966942,0.33608815426997246
TP9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.24948875255623723,0.0,0.0,0.0,0.0,0.0,0.37423312883435583,0.37627811860940696
AF4,0.23689320388349513,0.0,0.0,0.0,0.0,0.0,0.3572815533980582,0.4058252427184466
