,FT9,TP9,FC6,Fp2,AF7,F6,AF4,F2
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.5346938775510204,0.46530612244897956,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.43243243243243246,0.5675675675675675,0.0
F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
