,FT9,FC1,TP9,FT10,F8,Fp2,AF7,AF4
FT9,0.6343825665859564,0.0,0.0,0.0,0.0,0.0,0.0,0.36561743341404357
FC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.6004343105320304,0.3995656894679696,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.49931787175989084,0.5006821282401092,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.32432432432432434,0.0,0.0,0.0,0.0,0.0,0.0,0.6756756756756757
