,FT10,F8,Fp2,AF7,C5,F6,AF8,AF4
FT10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.35609756097560974,0.36097560975609755,0.0,0.0,0.0,0.28292682926829266,0.0
Fp2,0.0,0.2835249042145594,0.4482758620689655,0.0,0.0,0.0,0.2681992337164751,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
AF8,0.0,0.16,0.192,0.0,0.0,0.0,0.648,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
