,Fp1,Fz,FT9,TP9,F8,AF7,AFz,AF8
Fp1,0.336283185840708,0.0,0.061946902654867256,0.0,0.2920353982300885,0.008849557522123894,0.0,0.3008849557522124
Fz,0.0,0.27450980392156865,0.0,0.29411764705882354,0.0,0.23529411764705882,0.19607843137254902,0.0
FT9,0.10869565217391304,0.0,0.43478260869565216,0.0,0.043478260869565216,0.34782608695652173,0.0,0.06521739130434782
TP9,0.0,0.1875,0.0,0.325,0.0375,0.225,0.2,0.025
F8,0.3103448275862069,0.0,0.034482758620689655,0.008620689655172414,0.31896551724137934,0.0,0.0,0.3275862068965517
AF7,0.0,0.112,0.112,0.16,0.0,0.456,0.16,0.0
AFz,0.0,0.17391304347826086,0.0,0.2608695652173913,0.0,0.2898550724637681,0.2753623188405797,0.0
AF8,0.3217391304347826,0.0,0.043478260869565216,0.0,0.3130434782608696,0.0,0.0,0.3217391304347826
