,Fp1,Fz,FT9,TP9,F8,AF7,AFz,AF8
Fp1,0.3424657534246575,0.0,0.0,0.3287671232876712,0.0,0.0,0.0,0.3287671232876712
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.47058823529411764,0.0,0.0,0.44537815126050423,0.08403361344537816,0.0
TP9,0.20634920634920634,0.0,0.0,0.4523809523809524,0.0,0.0,0.0,0.3412698412698413
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.45132743362831856,0.0,0.0,0.46017699115044247,0.08849557522123894,0.0
AFz,0.0,0.0,0.34375,0.0,0.0,0.34375,0.3125,0.0
AF8,0.23853211009174313,0.0,0.0,0.3853211009174312,0.0,0.0,0.0,0.3761467889908257
