,Fp1,FT9,FT10,F8,Fp2,AF7,AF8,FCz
Fp1,0.43103448275862066,0.0,0.16379310344827586,0.0,0.4051724137931034,0.0,0.0,0.0
FT9,0.0,0.3469387755102041,0.10204081632653061,0.1836734693877551,0.0,0.3673469387755102,0.0,0.0
FT10,0.23595505617977527,0.033707865168539325,0.3595505617977528,0.0,0.3258426966292135,0.0449438202247191,0.0,0.0
F8,0.0,0.3448275862068966,0.0,0.3103448275862069,0.0,0.3448275862068966,0.0,0.0
Fp2,0.36231884057971014,0.0,0.1956521739130435,0.0,0.4420289855072464,0.0,0.0,0.0
AF7,0.0,0.3333333333333333,0.11764705882352941,0.17647058823529413,0.0196078431372549,0.35294117647058826,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
