,Fp1,FT9,TP10,T8,AF7,AFz,TP8,AF8
Fp1,0.6468085106382979,0.0,0.0,0.0,0.0,0.3177304964539007,0.0,0.03546099290780142
FT9,0.0,0.5555555555555556,0.15053763440860216,0.0,0.23297491039426524,0.0,0.06093189964157706,0.0
TP10,0.0,0.3359375,0.328125,0.0,0.3359375,0.0,0.0,0.0
T8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AF7,0.0,0.3657142857142857,0.24,0.0,0.3942857142857143,0.0,0.0,0.0
AFz,0.3508500772797527,0.0,0.0,0.0,0.0,0.4884080370942813,0.0,0.160741885625966
TP8,0.0,0.06896551724137931,0.0,0.0,0.0,0.0,0.9310344827586207,0.0
AF8,0.06944444444444445,0.0,0.0,0.0,0.0,0.2916666666666667,0.0,0.6388888888888888
