,Fp1,FT9,TP10,T8,AF7,AFz,TP8,AF8
Fp1,0.41935483870967744,0.0,0.0,0.0,0.0,0.41935483870967744,0.0,0.16129032258064516
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.39759036144578314,0.0,0.0,0.0,0.0,0.45180722891566266,0.0,0.15060240963855423
TP8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333
