,Fp1,FT9,TP10,T8,AF7,AFz,TP8,AF8
Fp1,0.7377049180327869,0.0,0.0,0.0,0.0,0.26229508196721313,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.19455252918287938,0.0,0.0,0.0,0.0,0.4980544747081712,0.0,0.30739299610894943
TP8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.004405286343612335,0.0,0.0,0.0,0.0,0.3568281938325991,0.0,0.6387665198237885
