,Fp1,FT9,TP10,T8,AF7,AFz,TP8,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.3742690058479532,0.24561403508771928,0.0,0.38011695906432746,0.0,0.0,0.0
TP10,0.0,0.3359375,0.328125,0.0,0.3359375,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.3657142857142857,0.24,0.0,0.3942857142857143,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
