,caudalmiddlefrontal-rh,parsopercularis-lh,parstriangularis-rh,postcentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiorfrontal-rh
caudalmiddlefrontal-rh,0.391304347826087,0.0,0.0,0.391304347826087,0.21739130434782608,0.0,0.0,0.0
parsopercularis-lh,0.0,0.5238095238095238,0.38095238095238093,0.0,0.0,0.09523809523809523,0.0,0.0
parstriangularis-rh,0.02040816326530612,0.12244897959183673,0.4489795918367347,0.02040816326530612,0.061224489795918366,0.32653061224489793,0.0,0.0
postcentral-rh,0.391304347826087,0.0,0.0,0.391304347826087,0.21739130434782608,0.0,0.0,0.0
rostralmiddlefrontal-lh,0.19444444444444445,0.0,0.05555555555555555,0.19444444444444445,0.3611111111111111,0.19444444444444445,0.0,0.0
rostralmiddlefrontal-rh,0.0196078431372549,0.0,0.37254901960784315,0.0196078431372549,0.1568627450980392,0.43137254901960786,0.0,0.0
superiorfrontal-lh,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
superiorfrontal-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
