,Fp1,P8,TP10,F8,AF7,PO8,P6,TP8
Fp1,0.20164609053497942,0.0,0.102880658436214,0.20987654320987653,0.18106995884773663,0.09465020576131687,0.102880658436214,0.10699588477366255
P8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.14457831325301204,0.0,0.14457831325301204,0.15060240963855423,0.15060240963855423,0.13253012048192772,0.13855421686746988,0.13855421686746988
F8,0.18631178707224336,0.0,0.09505703422053231,0.23954372623574144,0.19771863117870722,0.08745247148288973,0.09505703422053231,0.09885931558935361
AF7,0.16666666666666666,0.0,0.10416666666666667,0.20833333333333334,0.2125,0.09583333333333334,0.10416666666666667,0.10833333333333334
PO8,0.14375,0.0,0.14375,0.14375,0.14375,0.1375,0.14375,0.14375
P6,0.14619883040935672,0.0,0.14619883040935672,0.14619883040935672,0.14619883040935672,0.13450292397660818,0.14035087719298245,0.14035087719298245
TP8,0.14772727272727273,0.0,0.14204545454545456,0.14772727272727273,0.14772727272727273,0.13068181818181818,0.14204545454545456,0.14204545454545456
