subject,session,condition,sigma_ratio,sigma_eig,ci_low,ci_high,ci_method,state,window
S41,Sess02,MOTOR_EXECUTION-LEFT,0.8062996031746033,1.0,0.6809499007936508,0.9117683531746031,bootstrap,subcritical,fullwin_slow_hrf
S41,Sess02,MOTOR_EXECUTION-RIGHT,0.731547619047619,0.9999999999999993,,,bootstrap,subcritical,fullwin_slow_hrf
S41,Sess02,MOTOR_IMAGERY-LEFT,0.9501345939128745,1.0,0.9054361960626099,0.9928215849949447,bootstrap,critical,fullwin_slow_hrf
S41,Sess02,MOTOR_IMAGERY-RIGHT,0.9448209359546569,0.9999999999999979,0.907575924694384,0.9842615486365486,bootstrap,subcritical,fullwin_slow_hrf
S41,Sess02,MOTOR_EXECUTION,0.7689236111111111,0.9999999999999997,0.6809499007936508,0.9117683531746031,bootstrap,subcritical,fullwin_slow_hrf
S41,Sess02,MOTOR_IMAGERY,0.9474777649337657,0.9999999999999989,0.9065060603784969,0.9885415668157467,bootstrap,critical,fullwin_slow_hrf
S41,Sess02,LEFT,0.8782170985437389,1.0,0.7931930484281304,0.952294969084774,bootstrap,subcritical,fullwin_slow_hrf
S41,Sess02,RIGHT,0.8381842775011379,0.9999999999999987,0.907575924694384,0.9842615486365486,bootstrap,subcritical,fullwin_slow_hrf
S41,Sess02,LEFT_vs_RIGHT,0.040032821042600975,0.0,-0.19106850020841815,0.044719044390389984,bootstrap,delta,fullwin_slow_hrf
S41,Sess02,IMAGERY_vs_EXECUTION,0.1785541538226546,0.0,-0.005262292796106238,0.30759166602209587,bootstrap,delta,fullwin_slow_hrf
S41,Sess02,ME_LEFT_vs_ME_RIGHT,0.07475198412698425,0.0,,,bootstrap,delta,fullwin_slow_hrf
S41,Sess02,MI_LEFT_vs_MI_RIGHT,0.005313657958217588,0.0,-0.07882535257393863,0.08524566030056069,bootstrap,delta,fullwin_slow_hrf
