,Fp1,TP9,P7,O1,O2,F8,Fp2,AF7
Fp1,0.4304461942257218,0.0,0.0,0.0,0.0,0.0,0.3359580052493438,0.2335958005249344
TP9,0.0,0.43902439024390244,0.0,0.0,0.11382113821138211,0.44715447154471544,0.0,0.0
P7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O2,0.0,0.03125,0.0,0.0,0.6067708333333334,0.3619791666666667,0.0,0.0
F8,0.0,0.0891089108910891,0.0,0.0,0.23267326732673269,0.6782178217821783,0.0,0.0
Fp2,0.2916666666666667,0.0,0.0,0.0,0.0,0.0,0.4513888888888889,0.2569444444444444
AF7,0.22337662337662337,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.4909090909090909
