,Fp1,P8,TP10,PO8,P6,TP8,F6,AF8
Fp1,0.48514851485148514,0.0,0.0,0.0,0.0,0.0,0.019801980198019802,0.49504950495049505
P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.375,0.0,0.0,0.0,0.0,0.0,0.25,0.375
AF8,0.44144144144144143,0.0,0.0,0.0,0.0,0.0,0.018018018018018018,0.5405405405405406
