,Fp1,P8,TP10,FT10,PO8,P6,TP8,AF8
Fp1,0.4978723404255319,0.0,0.0,0.0,0.0,0.0,0.0,0.502127659574468
P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.4796747967479675,0.0,0.0,0.0,0.0,0.0,0.0,0.5203252032520326
