,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.0,0.0,0.06481481481481481,0.06944444444444445,0.06944444444444445,0.0,0.0,0.0,0.0,0.06944444444444445,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.018518518518518517,0.0,0.0,0.06481481481481481,0.0,0.0,0.0,0.06944444444444445,0.0,0.06944444444444445,0.06944444444444445,0.0,0.0,0.0,0.0,0.0,0.06944444444444445,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06944444444444445,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.06018518518518518,0.0,0.0,0.0,0.06944444444444445,0.0
F7,0.0,0.0,0.0375,0.0825,0.0725,0.0,0.0,0.0,0.0,0.0775,0.0,0.0625,0.0,0.0,0.0,0.0,0.035,0.0,0.035,0.0,0.0,0.0525,0.0,0.0,0.0,0.0725,0.0,0.0825,0.0575,0.0,0.0,0.0,0.0,0.0,0.0425,0.0,0.0,0.0675,0.0,0.0,0.0,0.0125,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0375,0.0,0.0,0.0,0.0725,0.0
FT9,0.0,0.0,0.03926701570680628,0.07068062827225131,0.08115183246073299,0.0,0.0,0.0,0.0,0.07329842931937172,0.0,0.06282722513089005,0.0,0.0,0.0,0.0,0.020942408376963352,0.0,0.03664921465968586,0.0,0.0,0.0549738219895288,0.0,0.0,0.0,0.07329842931937172,0.0,0.07591623036649214,0.06282722513089005,0.0,0.0,0.0,0.0,0.0,0.04450261780104712,0.0,0.0,0.06282722513089005,0.0,0.0,0.0,0.013089005235602094,0.0,0.0,0.0,0.07853403141361257,0.0,0.0,0.0,0.0,0.0,0.031413612565445025,0.0,0.0,0.0,0.0,0.0,0.03926701570680628,0.0,0.0,0.0,0.07853403141361257,0.0
FC5,0.0,0.0,0.0,0.006349206349206349,0.0,0.10158730158730159,0.0,0.006349206349206349,0.047619047619047616,0.0,0.0,0.0,0.031746031746031744,0.022222222222222223,0.06349206349206349,0.03492063492063492,0.0031746031746031746,0.0,0.0,0.031746031746031744,0.009523809523809525,0.0,0.02857142857142857,0.031746031746031744,0.0,0.0,0.0380952380952381,0.0,0.0,0.09206349206349207,0.0,0.0,0.006349206349206349,0.0,0.0,0.02857142857142857,0.08253968253968254,0.0,0.0,0.0,0.0,0.0,0.0,0.01904761904761905,0.031746031746031744,0.0,0.031746031746031744,0.0,0.031746031746031744,0.006349206349206349,0.009523809523809525,0.0,0.012698412698412698,0.022222222222222223,0.08571428571428572,0.0,0.015873015873015872,0.0,0.031746031746031744,0.0,0.0,0.0,0.03492063492063492
FC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.024691358024691357,0.037037037037037035,0.0,0.0,0.0,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.0,0.0,0.0,0.037037037037037035,0.037037037037037035,0.0,0.037037037037037035,0.037037037037037035,0.0,0.0,0.037037037037037035,0.0,0.0,0.037037037037037035,0.0,0.0,0.024691358024691357,0.0,0.0,0.037037037037037035,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.037037037037037035,0.0,0.037037037037037035,0.0,0.037037037037037035,0.024691358024691357,0.037037037037037035,0.0,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.0,0.037037037037037035,0.0,0.037037037037037035,0.0,0.0,0.0,0.037037037037037035
T7,0.0,0.0,0.0,0.0,0.0,0.06274509803921569,0.0,0.00784313725490196,0.054901960784313725,0.0,0.0,0.0,0.0392156862745098,0.027450980392156862,0.058823529411764705,0.043137254901960784,0.0,0.0,0.0,0.0392156862745098,0.011764705882352941,0.0,0.03529411764705882,0.0392156862745098,0.0,0.0,0.047058823529411764,0.0,0.0,0.06274509803921569,0.0,0.0,0.00784313725490196,0.0,0.0,0.03529411764705882,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.023529411764705882,0.0392156862745098,0.0,0.0392156862745098,0.0,0.0392156862745098,0.00784313725490196,0.011764705882352941,0.0,0.01568627450980392,0.027450980392156862,0.06274509803921569,0.0,0.0196078431372549,0.0,0.0392156862745098,0.0,0.0,0.0,0.043137254901960784
TP9,0.0,0.0,0.03826530612244898,0.07397959183673469,0.07653061224489796,0.0,0.0,0.0,0.0,0.07653061224489796,0.0,0.06377551020408163,0.0,0.0,0.0,0.0,0.025510204081632654,0.0,0.03571428571428571,0.0,0.0,0.05357142857142857,0.0,0.0,0.0,0.07397959183673469,0.0,0.07908163265306123,0.061224489795918366,0.0,0.0,0.0,0.0,0.0,0.04336734693877551,0.0,0.0,0.0663265306122449,0.0,0.0,0.0,0.012755102040816327,0.0,0.0,0.0,0.07397959183673469,0.0,0.0,0.0,0.0,0.0,0.030612244897959183,0.0,0.0,0.0,0.0,0.0,0.03826530612244898,0.0,0.0,0.0,0.07653061224489796,0.0
