,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,postcentral-lh,rostralmiddlefrontal-lh,superiorparietal-lh,superiortemporal-lh,superiortemporal-rh
inferiorparietal-rh,0.14655172413793102,0.0603448275862069,0.09482758620689655,0.14655172413793102,0.14655172413793102,0.14655172413793102,0.11206896551724138,0.14655172413793102
parsopercularis-lh,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
parstriangularis-rh,0.12987012987012986,0.09090909090909091,0.12987012987012986,0.12987012987012986,0.12987012987012986,0.12987012987012986,0.12987012987012986,0.12987012987012986
postcentral-lh,0.13740458015267176,0.05343511450381679,0.08396946564885496,0.183206106870229,0.1297709923664122,0.1297709923664122,0.09923664122137404,0.183206106870229
rostralmiddlefrontal-lh,0.14414414414414414,0.06306306306306306,0.0990990990990991,0.14414414414414414,0.14414414414414414,0.14414414414414414,0.11711711711711711,0.14414414414414414
superiorparietal-lh,0.14414414414414414,0.06306306306306306,0.0990990990990991,0.14414414414414414,0.14414414414414414,0.14414414414414414,0.11711711711711711,0.14414414414414414
superiortemporal-lh,0.13333333333333333,0.07777777777777778,0.12222222222222222,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333
superiortemporal-rh,0.12244897959183673,0.047619047619047616,0.07482993197278912,0.17006802721088435,0.11564625850340136,0.11564625850340136,0.08843537414965986,0.2653061224489796
