,caudalmiddlefrontal-rh,inferiorparietal-rh,postcentral-lh,postcentral-rh,superiorparietal-lh,superiorparietal-rh,supramarginal-lh,supramarginal-rh
caudalmiddlefrontal-rh,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
inferiorparietal-rh,0.0,0.1111111111111111,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.1111111111111111,0.1111111111111111
postcentral-lh,0.0,0.07407407407407407,0.18518518518518517,0.14814814814814814,0.2222222222222222,0.2222222222222222,0.07407407407407407,0.07407407407407407
postcentral-rh,0.0,0.08,0.2,0.16,0.2,0.2,0.08,0.08
superiorparietal-lh,0.0,0.07142857142857142,0.17857142857142858,0.14285714285714285,0.21428571428571427,0.25,0.07142857142857142,0.07142857142857142
superiorparietal-rh,0.0,0.07142857142857142,0.17857142857142858,0.14285714285714285,0.21428571428571427,0.25,0.07142857142857142,0.07142857142857142
supramarginal-lh,0.0,0.1111111111111111,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.1111111111111111,0.1111111111111111
supramarginal-rh,0.0,0.1111111111111111,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.1111111111111111,0.1111111111111111
