,caudalmiddlefrontal-rh,inferiorparietal-rh,postcentral-lh,rostralmiddlefrontal-rh,superiorparietal-lh,superiorparietal-rh,supramarginal-lh,supramarginal-rh
caudalmiddlefrontal-rh,0.07692307692307693,0.15384615384615385,0.15384615384615385,0.0,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.15384615384615385
inferiorparietal-rh,0.0625,0.125,0.1875,0.0,0.1875,0.1875,0.125,0.125
postcentral-lh,0.058823529411764705,0.11764705882352941,0.17647058823529413,0.0,0.23529411764705882,0.17647058823529413,0.11764705882352941,0.11764705882352941
rostralmiddlefrontal-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
superiorparietal-lh,0.058823529411764705,0.11764705882352941,0.17647058823529413,0.0,0.23529411764705882,0.17647058823529413,0.11764705882352941,0.11764705882352941
superiorparietal-rh,0.058823529411764705,0.11764705882352941,0.17647058823529413,0.0,0.23529411764705882,0.17647058823529413,0.11764705882352941,0.11764705882352941
supramarginal-lh,0.0625,0.125,0.1875,0.0,0.1875,0.1875,0.125,0.125
supramarginal-rh,0.0625,0.125,0.1875,0.0,0.1875,0.1875,0.125,0.125
