,caudalmiddlefrontal-rh,inferiorparietal-rh,parstriangularis-rh,postcentral-lh,postcentral-rh,superiorparietal-lh,superiorparietal-rh,supramarginal-rh
caudalmiddlefrontal-rh,0.29338842975206614,0.21074380165289255,0.0,0.09504132231404959,0.09917355371900827,0.04132231404958678,0.09917355371900827,0.16115702479338842
inferiorparietal-rh,0.13387978142076504,0.2103825136612022,0.0,0.12021857923497267,0.1366120218579235,0.09836065573770492,0.15027322404371585,0.15027322404371585
parstriangularis-rh,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
postcentral-lh,0.06865671641791045,0.13134328358208955,0.0,0.19402985074626866,0.11044776119402985,0.16716417910447762,0.18507462686567164,0.14328358208955225
postcentral-rh,0.0777027027027027,0.17567567567567569,0.0,0.125,0.18243243243243243,0.11486486486486487,0.1858108108108108,0.13851351351351351
superiorparietal-lh,0.033444816053511704,0.12040133779264214,0.0,0.18729096989966554,0.11371237458193979,0.2140468227424749,0.20066889632107024,0.13043478260869565
superiorparietal-rh,0.06091370558375635,0.1446700507614213,0.0,0.1598984771573604,0.13705583756345177,0.1598984771573604,0.20304568527918782,0.13451776649746192
supramarginal-rh,0.11044776119402985,0.16119402985074627,0.0,0.13432835820895522,0.11641791044776119,0.11940298507462686,0.1582089552238806,0.2
