,caudalmiddlefrontal-rh,inferiorparietal-rh,postcentral-lh,postcentral-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-rh,supramarginal-rh
caudalmiddlefrontal-rh,0.2573099415204678,0.14912280701754385,0.16374269005847952,0.0847953216374269,0.0935672514619883,0.06140350877192982,0.05847953216374269,0.13157894736842105
inferiorparietal-rh,0.11267605633802817,0.20892018779342722,0.11267605633802817,0.11737089201877934,0.11971830985915492,0.11737089201877934,0.08685446009389672,0.12441314553990611
postcentral-lh,0.15921787709497207,0.1340782122905028,0.20670391061452514,0.09497206703910614,0.13687150837988826,0.10335195530726257,0.061452513966480445,0.10335195530726257
postcentral-rh,0.07901907356948229,0.1362397820163488,0.09536784741144415,0.20435967302452315,0.1008174386920981,0.1335149863760218,0.07629427792915532,0.17438692098092642
superiorparietal-lh,0.0975609756097561,0.15853658536585366,0.1524390243902439,0.11280487804878049,0.16463414634146342,0.1402439024390244,0.0701219512195122,0.10365853658536585
superiorparietal-rh,0.061764705882352944,0.15588235294117647,0.11176470588235295,0.14411764705882352,0.13529411764705881,0.18823529411764706,0.05588235294117647,0.14705882352941177
superiortemporal-rh,0.08733624454148471,0.17903930131004367,0.10480349344978165,0.13100436681222707,0.10043668122270742,0.08296943231441048,0.18340611353711792,0.13100436681222707
supramarginal-rh,0.10997442455242967,0.13554987212276215,0.09462915601023018,0.1636828644501279,0.08695652173913043,0.12531969309462915,0.07161125319693094,0.21227621483375958
