,frontalpole-rh,isthmuscingulate-rh,lateralorbitofrontal-lh,medialorbitofrontal-lh,medialorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-rh,0.2840909090909091,0.17613636363636365,0.011363636363636364,0.07386363636363637,0.07954545454545454,0.11931818181818182,0.2556818181818182,0.0
isthmuscingulate-rh,0.12547528517110265,0.19011406844106463,0.07984790874524715,0.12167300380228137,0.12547528517110265,0.1520912547528517,0.155893536121673,0.049429657794676805
lateralorbitofrontal-lh,0.01639344262295082,0.0942622950819672,0.20901639344262296,0.1762295081967213,0.1762295081967213,0.13524590163934427,0.04918032786885246,0.14344262295081966
medialorbitofrontal-lh,0.05084745762711865,0.1152542372881356,0.13898305084745763,0.17627118644067796,0.17966101694915254,0.14915254237288136,0.07796610169491526,0.11186440677966102
medialorbitofrontal-rh,0.05351170568561873,0.11705685618729098,0.13712374581939799,0.17391304347826086,0.17725752508361203,0.1505016722408027,0.0802675585284281,0.11036789297658862
parahippocampal-rh,0.08070175438596491,0.14736842105263157,0.10877192982456141,0.14736842105263157,0.15087719298245614,0.17543859649122806,0.10877192982456141,0.08070175438596491
rostralanteriorcingulate-lh,0.21076233183856502,0.17488789237668162,0.04484304932735426,0.09417040358744394,0.09865470852017937,0.13004484304932734,0.23766816143497757,0.008968609865470852
rostralanteriorcingulate-rh,0.0,0.08196721311475409,0.1912568306010929,0.1912568306010929,0.1912568306010929,0.1366120218579235,0.02185792349726776,0.18579234972677597
