,frontalpole-rh,isthmuscingulate-rh,lateralorbitofrontal-lh,medialorbitofrontal-lh,medialorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-rh,0.3258426966292135,0.16853932584269662,0.0,0.0449438202247191,0.07303370786516854,0.1348314606741573,0.25280898876404495,0.0
isthmuscingulate-rh,0.13389121338912133,0.19665271966527198,0.05439330543933055,0.10460251046025104,0.12552301255230125,0.17154811715481172,0.17154811715481172,0.04184100418410042
lateralorbitofrontal-lh,0.0,0.08379888268156424,0.2122905027932961,0.18435754189944134,0.18994413407821228,0.11731843575418995,0.03910614525139665,0.17318435754189945
medialorbitofrontal-lh,0.0425531914893617,0.1148936170212766,0.13191489361702127,0.1829787234042553,0.18723404255319148,0.14042553191489363,0.08085106382978724,0.11914893617021277
medialorbitofrontal-rh,0.057034220532319393,0.12167300380228137,0.12167300380228137,0.16730038022813687,0.18631178707224336,0.1444866920152091,0.09125475285171103,0.11026615969581749
parahippocampal-rh,0.10276679841897234,0.16996047430830039,0.07509881422924901,0.1225296442687747,0.1422924901185771,0.1857707509881423,0.1383399209486166,0.06324110671936758
rostralanteriorcingulate-lh,0.2146118721461187,0.1780821917808219,0.0228310502283105,0.0776255707762557,0.1004566210045662,0.1506849315068493,0.2465753424657534,0.0091324200913242
rostralanteriorcingulate-rh,0.0,0.07692307692307693,0.1987179487179487,0.19230769230769232,0.1987179487179487,0.11538461538461539,0.02564102564102564,0.19230769230769232
