,cuneus-rh,isthmuscingulate-rh,lateraloccipital-rh,lingual-rh,medialorbitofrontal-rh,pericalcarine-lh,pericalcarine-rh,rostralanteriorcingulate-rh
cuneus-rh,0.12832929782082325,0.12832929782082325,0.12590799031476999,0.12832929782082325,0.12106537530266344,0.1234866828087167,0.12590799031476999,0.11864406779661017
isthmuscingulate-rh,0.12378640776699029,0.13106796116504854,0.1262135922330097,0.1262135922330097,0.11650485436893204,0.12378640776699029,0.1262135922330097,0.1262135922330097
lateraloccipital-rh,0.1225,0.13,0.1275,0.1275,0.115,0.1275,0.1275,0.1225
lingual-rh,0.12285012285012285,0.13022113022113022,0.12776412776412777,0.12776412776412777,0.11547911547911548,0.12776412776412777,0.12776412776412777,0.12039312039312039
medialorbitofrontal-rh,0.1291139240506329,0.1291139240506329,0.1240506329113924,0.1240506329113924,0.13164556962025317,0.12151898734177215,0.1240506329113924,0.11645569620253164
pericalcarine-lh,0.12244897959183673,0.13010204081632654,0.12755102040816327,0.12755102040816327,0.11479591836734694,0.12755102040816327,0.12755102040816327,0.12244897959183673
pericalcarine-rh,0.1225,0.13,0.1275,0.1275,0.115,0.1275,0.1275,0.1225
rostralanteriorcingulate-rh,0.11855670103092783,0.12628865979381443,0.12371134020618557,0.12371134020618557,0.11082474226804123,0.1211340206185567,0.12371134020618557,0.15206185567010308
