,Fp1,F7,FT9,TP10,F8,AF7,AFz,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.28087649402390436,0.25697211155378485,0.23705179282868527,0.0,0.2250996015936255,0.0,0.0
FT9,0.0,0.27139874739039666,0.26931106471816285,0.22338204592901878,0.0,0.2359081419624217,0.0,0.0
TP10,0.0,0.2611607142857143,0.234375,0.30580357142857145,0.0,0.19866071428571427,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.24261603375527427,0.24261603375527427,0.19198312236286919,0.0,0.3227848101265823,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
