,Fp1,TP9,P7,P8,FT10,F8,AF7,AF4
Fp1,0.7356076759061834,0.0255863539445629,0.0,0.029850746268656716,0.04904051172707889,0.06609808102345416,0.0042643923240938165,0.08955223880597014
TP9,0.012287334593572778,0.4102079395085066,0.17958412098298676,0.0,0.17958412098298676,0.21833648393194707,0.0,0.0
P7,0.0,0.1736745886654479,0.5484460694698354,0.0,0.14351005484460694,0.1343692870201097,0.0,0.0
P8,0.06,0.0,0.0,0.94,0.0,0.0,0.0,0.0
FT10,0.024640657084188913,0.19609856262833675,0.16119096509240247,0.0,0.4548254620123203,0.16324435318275154,0.0,0.0
F8,0.029684601113172542,0.21521335807050093,0.1391465677179963,0.0,0.1456400742115028,0.47031539888682744,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.5475638051044084,0.45243619489559167
AF4,0.08037383177570094,0.0,0.0,0.0,0.0,0.0,0.3644859813084112,0.5551401869158878
