,Fp1,TP9,P7,P8,FT10,F8,AF7,AF4
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.49333333333333335,0.0,0.0,0.0,0.5066666666666667,0.0,0.0
P7,0.0,0.0,0.5904761904761905,0.0,0.0,0.4095238095238095,0.0,0.0
P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.20212765957446807,0.2393617021276596,0.0,0.0,0.5585106382978723,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
