,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
parsopercularis-lh,0.25,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.08333333333333333
parstriangularis-rh,0.0,0.24390243902439024,0.18699186991869918,0.2032520325203252,0.04065040650406504,0.04065040650406504,0.1951219512195122,0.08943089430894309
rostralmiddlefrontal-lh,0.0,0.21008403361344538,0.2184873949579832,0.226890756302521,0.0,0.0,0.226890756302521,0.11764705882352941
rostralmiddlefrontal-rh,0.021897810218978103,0.19708029197080293,0.1897810218978102,0.24087591240875914,0.0,0.043795620437956206,0.19708029197080293,0.10948905109489052
superiorparietal-rh,0.0,0.1,0.0,0.0,0.75,0.15,0.0,0.0
superiortemporal-lh,0.09375,0.125,0.0,0.15625,0.21875,0.375,0.0,0.03125
superiortemporal-rh,0.0,0.21487603305785125,0.21487603305785125,0.23140495867768596,0.0,0.0,0.2231404958677686,0.11570247933884298
supramarginal-lh,0.02531645569620253,0.16455696202531644,0.189873417721519,0.21518987341772153,0.0,0.02531645569620253,0.189873417721519,0.189873417721519
