,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,lateralorbitofrontal-rh,medialorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.2026058631921824,0.13941368078175895,0.012377850162866449,0.13224755700325733,0.11726384364820847,0.0,0.20195439739413681,0.19413680781758957
frontalpole-rh,0.1760797342192691,0.18604651162790697,0.0,0.13122923588039867,0.13122923588039867,0.0,0.1877076411960133,0.1877076411960133
isthmuscingulate-rh,0.04899135446685879,0.0,0.6426512968299711,0.0,0.0,0.13256484149855907,0.16714697406340057,0.008645533141210375
lateralorbitofrontal-rh,0.1452991452991453,0.11324786324786325,0.0,0.2336182336182336,0.14173789173789172,0.0,0.19586894586894588,0.17022792022792022
medialorbitofrontal-rh,0.15854738706820196,0.1408325952170062,0.0,0.1753764393268379,0.1744906997342781,0.0,0.1753764393268379,0.1753764393268379
parahippocampal-rh,0.0,0.0,0.45098039215686275,0.0,0.0,0.4411764705882353,0.10784313725490197,0.0
rostralanteriorcingulate-lh,0.16821409066084106,0.12342981977061715,0.03276897870016385,0.14855270344074276,0.10868377935554342,0.0070999453850355,0.2326597487711633,0.17859093391589295
rostralanteriorcingulate-rh,0.1832620647525962,0.13805742211362249,0.0030543677458766036,0.14660965180207697,0.12156383628588882,0.0,0.2009773976786805,0.2064752596212584
