,fusiform-lh,inferiorparietal-lh,isthmuscingulate-rh,lateraloccipital-lh,lingual-lh,parahippocampal-rh,pericalcarine-lh,pericalcarine-rh
fusiform-lh,0.12585812356979406,0.12643020594965676,0.12070938215102975,0.12643020594965676,0.12585812356979406,0.12242562929061784,0.12643020594965676,0.12585812356979406
inferiorparietal-lh,0.11703821656050956,0.14012738853503184,0.11438428874734607,0.13667728237791932,0.12526539278131635,0.11491507430997877,0.13190021231422505,0.11969214437367304
isthmuscingulate-rh,0.12300087234661239,0.12561791218377436,0.12503634777551614,0.12561791218377436,0.12561791218377436,0.12416400116312881,0.12561791218377436,0.12532712997964524
lateraloccipital-lh,0.11679025423728813,0.13532838983050846,0.11414194915254237,0.1403601694915254,0.125,0.11467161016949153,0.13426906779661016,0.1194385593220339
lingual-lh,0.12112057127162867,0.12963471573743476,0.1180994232353749,0.12963471573743476,0.12908541609447954,0.11892337269980774,0.12963471573743476,0.12386706948640483
parahippocampal-rh,0.12416787264833574,0.1256150506512301,0.12272069464544139,0.1256150506512301,0.1256150506512301,0.12503617945007237,0.1256150506512301,0.1256150506512301
pericalcarine-lh,0.11813554781676935,0.1320653629788374,0.11545673720867934,0.1358156978301634,0.12643986070184837,0.11599249933029734,0.1352799357085454,0.12081435842485937
pericalcarine-rh,0.12391121101432986,0.12700196684461929,0.1202584995785333,0.12700196684461929,0.12672098904186568,0.1216633885923012,0.12700196684461929,0.1264400112391121
