,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,lateralorbitofrontal-rh,medialorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.24105461393596986,0.14339521119182136,0.014527845036319613,0.11945117029862792,0.10976594027441484,0.021791767554479417,0.17783158461124562,0.17218186709712133
frontalpole-rh,0.12716346153846153,0.22908653846153845,0.0,0.1860576923076923,0.175,0.0,0.14134615384615384,0.14134615384615384
isthmuscingulate-rh,0.037509377344336084,0.0,0.5903975993998499,0.0,0.0,0.32633158289572395,0.04351087771942986,0.002250562640660165
lateralorbitofrontal-rh,0.1024110218140069,0.17864523536165328,0.0,0.2700344431687715,0.2,0.0,0.1269804822043628,0.12192881745120551
medialorbitofrontal-rh,0.10602910602910603,0.19022869022869024,0.0,0.22583160083160084,0.2338877338877339,0.0,0.12032224532224532,0.12370062370062371
parahippocampal-rh,0.062058130400628436,0.0,0.3448546739984289,0.0,0.0,0.584446190102121,0.00864100549882168,0.0
rostralanteriorcingulate-lh,0.16937354988399073,0.15158546017014696,0.015467904098994586,0.14153132250580047,0.11936065996390822,0.003351379221448827,0.22170662541892242,0.17762309873678783
rostralanteriorcingulate-rh,0.17452574525745257,0.16043360433604337,0.0013550135501355014,0.14390243902439023,0.12926829268292683,0.0,0.18834688346883469,0.2021680216802168
