,fusiform-lh,inferiorparietal-lh,isthmuscingulate-rh,lateraloccipital-lh,lingual-lh,parahippocampal-rh,pericalcarine-lh,pericalcarine-rh
fusiform-lh,0.1414695945945946,0.11683558558558559,0.12190315315315316,0.12471846846846847,0.12626689189189189,0.11824324324324324,0.12246621621621621,0.12809684684684686
inferiorparietal-lh,0.11690318954615708,0.14528593508500773,0.1122664043838696,0.1365743993255585,0.1299704931853309,0.11381199943796544,0.12730082900098355,0.11788675003512716
isthmuscingulate-rh,0.13119224359945464,0.12104226632328435,0.14058475988486593,0.12028480533252538,0.12376912589001667,0.12361763369186488,0.11740645356764126,0.12210271171034692
lateraloccipital-lh,0.11994572591587517,0.13080054274084124,0.10719131614654002,0.14450474898236093,0.12890094979647218,0.11112618724559023,0.1355495251017639,0.12198100407055631
lingual-lh,0.12403846153846154,0.12678571428571428,0.11181318681318682,0.13131868131868132,0.13598901098901098,0.11826923076923077,0.1276098901098901,0.12417582417582418
parahippocampal-rh,0.12243125904486252,0.1175108538350217,0.11808972503617945,0.11939218523878437,0.12547033285094067,0.15426917510853835,0.1154848046309696,0.12735166425470332
pericalcarine-lh,0.12099145777902255,0.12575269570088224,0.10768799887970873,0.13933622741912896,0.12925360593754376,0.11090883629743734,0.14157680997059235,0.12449236801568407
pericalcarine-rh,0.12796610169491526,0.11822033898305084,0.11299435028248588,0.12725988700564972,0.1269774011299435,0.12344632768361583,0.12641242937853106,0.1367231638418079
