,Fp1,Pz,P4,CP2,AF7,AF3,AFz,P2
Fp1,0.33766233766233766,0.0,0.0,0.0,0.33116883116883117,0.0,0.33116883116883117,0.0
Pz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.33766233766233766,0.0,0.0,0.0,0.33116883116883117,0.0,0.33116883116883117,0.0
AF3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
AFz,0.33766233766233766,0.0,0.0,0.0,0.33116883116883117,0.0,0.33116883116883117,0.0
P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
