,Fp1,Pz,P4,CP2,AF7,AF3,AFz,P2
Fp1,0.288135593220339,0.0,0.0,0.0,0.2796610169491525,0.0,0.2796610169491525,0.15254237288135594
Pz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.288135593220339,0.0,0.0,0.0,0.2796610169491525,0.0,0.2796610169491525,0.15254237288135594
AF3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
AFz,0.288135593220339,0.0,0.0,0.0,0.2796610169491525,0.0,0.2796610169491525,0.15254237288135594
P2,0.2535211267605634,0.0,0.0,0.0,0.2535211267605634,0.0,0.2535211267605634,0.23943661971830985
