,Fp1,Pz,P4,CP2,AF7,AF3,AFz,P2
Fp1,0.21495327102803738,0.1308411214953271,0.1308411214953271,0.1308411214953271,0.17757009345794392,0.0,0.21495327102803738,0.0
Pz,0.12121212121212122,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.09090909090909091,0.0,0.12121212121212122,0.0
P4,0.12121212121212122,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.09090909090909091,0.0,0.12121212121212122,0.0
CP2,0.12121212121212122,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.09090909090909091,0.0,0.12121212121212122,0.0
AF7,0.21348314606741572,0.12359550561797752,0.12359550561797752,0.12359550561797752,0.20224719101123595,0.0,0.21348314606741572,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.21495327102803738,0.1308411214953271,0.1308411214953271,0.1308411214953271,0.17757009345794392,0.0,0.21495327102803738,0.0
P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
