,Fp1,F3,Pz,P4,CP2,AF3,AFz,P2
Fp1,0.32,0.34,0.0,0.0,0.0,0.0,0.34,0.0
F3,0.3018867924528302,0.3584905660377358,0.0,0.0,0.0,0.0,0.33962264150943394,0.0
Pz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.3018867924528302,0.3584905660377358,0.0,0.0,0.0,0.0,0.33962264150943394,0.0
P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
