,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,inferiorparietal-rh,parsopercularis-lh,postcentral-rh,rostralmiddlefrontal-lh,superiorparietal-rh,supramarginal-rh
caudalmiddlefrontal-lh,0.1592920353982301,0.0,0.15265486725663716,0.09292035398230089,0.1592920353982301,0.1172566371681416,0.1592920353982301,0.1592920353982301
caudalmiddlefrontal-rh,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
inferiorparietal-rh,0.15632183908045977,0.0,0.15632183908045977,0.09655172413793103,0.15632183908045977,0.12183908045977011,0.15632183908045977,0.15632183908045977
parsopercularis-lh,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
postcentral-rh,0.14455445544554454,0.0,0.13663366336633664,0.08316831683168317,0.1900990099009901,0.10495049504950495,0.1504950495049505,0.1900990099009901
rostralmiddlefrontal-lh,0.14689265536723164,0.0,0.14689265536723164,0.11864406779661017,0.14689265536723164,0.14689265536723164,0.14689265536723164,0.14689265536723164
superiorparietal-rh,0.15800865800865802,0.0,0.14935064935064934,0.09090909090909091,0.16233766233766234,0.11471861471861472,0.16233766233766234,0.16233766233766234
supramarginal-rh,0.13721804511278196,0.0,0.12969924812030076,0.07894736842105263,0.18233082706766918,0.09962406015037593,0.14285714285714285,0.22932330827067668
