,Fp1,F3,T7,TP10,FC2,F1,AF4,F2
Fp1,0.373134328358209,0.29850746268656714,0.3283582089552239,0.0,0.0,0.0,0.0,0.0
F3,0.27692307692307694,0.35384615384615387,0.36923076923076925,0.0,0.0,0.0,0.0,0.0
T7,0.2857142857142857,0.34285714285714286,0.37142857142857144,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.5714285714285714
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F2,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.875
