,Fz,F3,FC2,AFz,F1,F5,FC4,FCz
Fz,0.23684210526315788,0.2631578947368421,0.2631578947368421,0.0,0.0,0.0,0.0,0.23684210526315788
F3,0.225,0.3,0.25,0.0,0.0,0.0,0.0,0.225
FC2,0.23076923076923078,0.28205128205128205,0.2564102564102564,0.0,0.0,0.0,0.0,0.23076923076923078
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.4897959183673469,0.5102040816326531,0.0
FC4,0.0,0.0,0.0,0.0,0.0,0.4791666666666667,0.5208333333333334,0.0
FCz,0.23684210526315788,0.2631578947368421,0.2631578947368421,0.0,0.0,0.0,0.0,0.23684210526315788
